emp_no,first_name,last_name,title,from_date,to_date
444995,Suzette,Usdin,Staff,1997-07-14,1998-01-27
445011,Youjian,Henseler,Senior Engineer,1998-10-02,2000-06-07
445048,Chinya,Klyachko,Technique Leader,1995-06-08,2002-06-27
445054,Kankanahalli,Detkin,Engineer,1989-04-19,1994-01-06
445074,Nalini,Panienski,Senior Engineer,1993-12-08,1994-10-24
445081,Boaz,Wixon,Senior Staff,2000-05-25,2001-04-18
445095,Trygve,Shanbhogue,Staff,1995-03-07,2001-11-05
445097,Yoshimitsu,Georg,Engineer,1995-08-02,1999-04-26
445121,Gita,Beznosov,Senior Engineer,1987-02-07,2001-10-28
445143,Yuqun,Krybus,Senior Staff,1990-12-18,2001-07-09
445144,Mostafa,Ressouche,Senior Staff,1998-02-12,2000-09-26
445154,Vatsa,Gunderson,Senior Engineer,1992-03-12,1999-10-12
445161,Janalee,Menyhert,Staff,1986-03-11,1989-06-28
445167,Gaetan,Wissmann,Staff,1999-10-29,2001-07-14
445235,Taisook,Gajiwala,Assistant Engineer,1997-11-24,1998-02-17
445238,Huiqun,Impagliazzo,Staff,1989-10-11,1993-08-16
445246,Naftali,Legleitner,Engineer,1998-04-16,2000-08-12
445265,Tomofumi,Grandbois,Assistant Engineer,1993-04-06,1997-10-04
445293,Magy,Perl,Staff,1998-11-10,2002-07-25
445298,Sampalli,Neiman,Engineer,1997-09-30,1998-05-03
445302,Adel,Vandervoorde,Engineer,1995-12-18,2001-10-04
445307,Yannis,Gerlach,Senior Engineer,1991-09-11,2002-07-04
445313,Martien,Shiratori,Staff,2000-01-27,2002-06-05
445325,Vivian,Ghelli,Engineer,1992-01-07,1996-12-10
445336,Fan,Delgrange,Senior Engineer,1997-04-23,1999-11-28
445368,Bouchung,Noriega,Staff,1991-03-19,1992-09-29
445375,Christfried,Trogemann,Technique Leader,1992-07-17,1994-05-05
445384,Hilary,Pearson,Senior Engineer,1998-12-29,1999-01-12
445409,Youpyo,Belinskaya,Staff,1993-11-11,1994-07-18
445429,Serge,Uchoa,Senior Staff,1998-03-04,2002-05-26
445467,Sangeeta,Champarnaud,Engineer,1995-12-31,1998-05-20
445485,Nevin,Swiler,Senior Staff,1990-04-24,2000-07-25
445522,Zhaofang,Picht,Senior Engineer,1993-11-17,2002-05-26
445535,Zsolt,Jeansoulin,Senior Staff,1999-01-29,1999-02-11
445581,Masasuke,Solares,Engineer,1992-04-29,1997-12-19
445595,Marek,Hanabata,Senior Engineer,1998-05-13,1998-07-13
445602,Bingning,Stafford,Technique Leader,1995-04-29,1996-12-20
445657,Junsik,Cromarty,Staff,1995-06-04,2000-05-13
445666,Teiji,Showalter,Engineer,1987-09-18,1993-05-23
445683,Ziyad,Gilg,Senior Staff,1985-08-17,1991-08-20
445717,Ekawit,Dayana,Senior Staff,1992-05-12,1996-07-04
445734,Selwyn,Heystek,Staff,1999-12-26,2000-04-22
445738,Sibyl,Ohori,Senior Engineer,1995-06-09,2001-09-02
445753,Saddek,Nannarelli,Engineer,1987-01-25,1992-06-05
445762,Sadok,Thimonier,Assistant Engineer,1997-02-07,2001-05-23
445793,Yinghua,Georg,Engineer,1993-03-06,1998-03-26
445816,Yongmao,Leppanen,Engineer,1997-09-11,2001-05-15
445835,Mostafa,Heydon,Staff,1991-08-01,1997-02-16
445843,True,Foong,Senior Staff,1994-07-31,1996-09-07
445857,Hisao,Decaestecker,Senior Staff,1990-07-17,2000-02-25
445880,Fei,Narwekar,Staff,1995-08-23,1997-10-15
445895,Woody,Seghrouchni,Senior Engineer,1996-07-16,2001-01-20
445901,Tonia,Ramamoorthy,Senior Engineer,1998-10-21,2001-07-18
445906,Arif,Lienhardt,Engineer,1999-03-27,2000-01-05
445933,Shridhar,Weiland,Staff,1986-10-26,1988-09-01
445942,Elzbieta,Mateescu,Senior Engineer,1997-12-22,1999-02-04
445961,Krister,Mandelberg,Senior Engineer,1994-01-02,1994-07-09
445974,Susanta,Radhakrishnan,Technique Leader,1995-02-02,1998-03-23
445983,Jasminko,Schlumberger,Engineer,1993-02-17,1995-06-13
446002,Oscar,Randi,Senior Engineer,1994-02-24,1994-02-28
446005,Udaiprakash,Leijenhorst,Senior Engineer,1998-04-16,2002-01-12
446023,Susuma,Hellwagner,Assistant Engineer,1999-01-11,1999-11-21
446028,Youssef,Cummings,Senior Staff,1995-11-06,1996-03-21
446057,Martien,Lorcy,Engineer,1990-11-11,1994-12-08
446064,Pramod,Rissland,Senior Staff,1998-09-22,2002-05-13
446096,Gal,Gimbel,Senior Staff,1997-07-21,2002-01-16
446110,Berni,Linnainmaa,Senior Staff,1995-04-10,1998-07-17
446130,Sachar,Vickson,Engineer,1997-06-01,1997-06-10
446170,Mayuko,Lindqvist,Senior Staff,1993-11-03,1993-11-23
446182,Xuejun,Baak,Technique Leader,1988-09-03,1994-06-11
446200,Xiahua,Compeau,Senior Engineer,1997-06-02,1999-06-02
446203,Goetz,Benzmuller,Assistant Engineer,1989-04-22,1991-07-18
446205,Lijie,Kampfer,Senior Staff,1994-05-23,1996-01-28
446225,Uri,Varker,Staff,1989-01-11,1994-05-21
446253,Sedat,Rebaine,Senior Engineer,1990-02-05,1996-08-03
446256,Ekawit,Segond,Engineer,1989-05-20,1997-05-10
446270,Sverrir,Litvinov,Staff,1988-08-17,1994-12-04
446281,Lubomir,Walston,Senior Engineer,1992-12-21,1994-03-28
446311,Matt,Underwood,Staff,1997-06-22,2001-07-06
446367,Achilleas,Ananiadou,Senior Staff,1989-02-21,1992-03-03
446379,Palash,Schwartzbauer,Staff,1987-09-06,1989-04-09
446396,Sadegh,Masada,Senior Engineer,1996-04-12,1997-08-24
446471,Genevieve,Markovitch,Engineer,1997-08-11,2000-04-22
446480,Odinaldo,Lorys,Senior Engineer,1997-10-07,2001-07-10
446510,Mara,Morrow,Engineer,1998-09-21,2001-02-16
446522,Bodo,Ratzlaff,Senior Engineer,1993-11-23,1994-01-10
446528,Itzchak,Jayawardene,Engineer,1996-10-09,2000-03-15
446532,Jenwei,Vandervoorde,Engineer,1988-07-02,1990-03-15
446554,Utpal,Litvinov,Engineer,1986-07-25,1991-12-24
446566,Barry,Hanabata,Staff,1993-03-15,2000-10-14
446584,Djelloul,Macedo,Senior Staff,1996-10-07,1998-10-30
446592,Gita,Ramamoorthy,Engineer,1998-02-19,2002-04-25
446604,Oscal,Chvatal,Engineer,1994-08-27,2002-06-30
446630,Erez,Usery,Engineer,1992-04-10,1992-04-25
446660,Demos,Isard,Staff,1990-05-18,1992-11-09
446672,Godehard,Lichtman,Engineer,1995-03-11,2002-01-11
446697,Narain,Servieres,Senior Engineer,1998-08-03,2000-09-11
446698,Vincent,Stanfel,Engineer,1994-10-26,1998-10-06
446699,Oddvar,Isard,Senior Staff,1986-09-20,1988-12-20
446705,Akemi,Joslin,Engineer,1997-01-10,2001-06-18
446712,Huai,Senzako,Senior Engineer,1998-09-19,2002-03-04
446737,Shao,Porotnikoff,Technique Leader,1999-11-26,2002-07-11
446760,Apostol,Pluym,Senior Staff,1989-08-26,2000-07-21
446764,Florian,Haumacher,Engineer,1986-02-08,1989-11-18
446799,Shigeu,Awdeh,Senior Engineer,1991-02-15,1998-03-25
446851,Hercules,Radwan,Engineer,1986-11-03,1987-10-18
446864,Felicidad,Munoz,Senior Engineer,1995-04-06,1995-07-04
446872,Ingemar,Compeau,Staff,1997-10-26,1999-04-20
446885,Takahira,Grabner,Engineer,1987-07-21,1995-11-14
446890,Heekeun,Salverda,Staff,1985-10-25,1988-03-26
446903,Mang,Sury,Engineer,1995-03-19,1996-06-26
446921,Shuky,Vidal,Senior Staff,2001-05-03,2001-11-23
446937,Maik,Lamba,Senior Staff,1994-09-09,2002-07-24
446947,Irene,Waeselynck,Staff,1999-02-10,2002-02-11
446956,Eben,Yoshimura,Senior Staff,2000-11-05,2001-03-04
446962,Alagu,Cyne,Senior Staff,1994-11-16,2001-10-23
446965,Stevo,Tagansky,Senior Staff,2000-06-13,2001-08-25
447049,Uma,Falck,Engineer,1995-11-07,1996-06-05
447056,Bedrich,Rosen,Engineer,1987-05-04,1988-07-06
447103,Uta,Takkinen,Senior Engineer,1991-10-26,2001-07-30
447116,Jingling,Aloia,Senior Engineer,1993-05-17,2001-01-07
447122,Roded,Wallrath,Engineer,1994-04-17,1996-03-29
447150,Pranay,Slutz,Senior Staff,1988-07-18,1995-05-03
447199,Ingemar,Snyers,Senior Staff,1997-06-16,2001-07-12
447201,Tooru,Schapiro,Engineer,1991-02-21,1994-03-18
447218,Arto,Zuberek,Staff,1995-02-15,1997-02-19
447233,Anestis,Mitina,Engineer,1986-10-15,1991-03-19
447254,Garnik,Karcich,Staff,1994-09-18,2001-03-12
447267,Kokou,Strehl,Staff,1985-02-04,1986-11-24
447301,Koldo,Lupu,Senior Staff,1996-02-04,2000-11-15
447304,Neven,Kilgore,Staff,1991-11-05,1992-06-12
447312,Munenori,Bernick,Engineer,1990-06-26,1994-04-14
447337,Ghassan,Ghazalie,Senior Staff,1997-09-21,2001-04-12
447339,Basant,Demos,Senior Engineer,1990-10-31,1990-11-17
447346,Zine,Conta,Senior Staff,1994-05-19,1997-09-01
447352,Uma,Cronan,Senior Staff,1991-04-14,1992-11-07
447408,Ronghao,McAlpine,Staff,1989-10-26,1993-05-28
447435,Lorien,Chiodo,Senior Staff,1999-05-25,2000-06-17
447437,Aris,Dolinsky,Senior Engineer,1994-04-09,1997-10-26
447451,Yuqun,Taubenfeld,Technique Leader,1987-08-02,2000-09-18
447489,Pranay,Stassinopoulos,Senior Engineer,1993-09-04,1998-07-06
447495,Luisa,Braunmuhl,Engineer,1990-05-02,1992-12-25
447505,Guenter,Gente,Staff,1989-11-07,1991-09-17
447509,Howell,Gimbel,Senior Engineer,1991-06-07,2001-06-21
447517,Boaz,Oskamp,Technique Leader,1990-01-28,2002-01-03
447524,Arch,Malinowski,Senior Staff,1997-07-30,2000-11-08
447534,Tommaso,Ducloy,Engineer,2000-01-05,2001-10-04
447542,Hisao,Binding,Staff,1997-03-01,1997-03-12
447560,DeForest,Preusig,Senior Staff,1997-07-17,1998-06-10
447562,Fen,Dichev,Senior Staff,1992-04-27,2001-03-09
447579,Ishfaq,Nitsch,Senior Staff,1999-06-23,2001-08-19
447586,Shichao,Molenkamp,Engineer,1996-04-23,2000-06-13
447593,Serif,Suwa,Staff,1993-04-26,1994-04-25
447608,Yuguang,Ginneken,Senior Engineer,1991-09-08,1996-12-16
447626,Ishfaq,VanScheik,Staff,1991-04-23,1999-03-03
447633,Aria,Kirkerud,Senior Engineer,1990-08-04,1997-11-16
447649,Shigehiro,Setiz,Senior Staff,1993-07-05,1995-12-31
447659,Jenwei,Masand,Engineer,1987-05-05,1992-08-09
447671,Geoff,Buescher,Senior Engineer,1990-12-17,1992-04-17
447719,Jinya,Bernardeschi,Senior Staff,1987-05-29,1999-10-17
447740,Honesty,Fairtlough,Senior Engineer,1999-01-15,2001-06-17
447759,Bedrich,Deville,Senior Staff,1995-04-25,2000-05-01
447774,Lucien,Waymire,Technique Leader,1992-08-31,1992-10-02
447823,Lena,Reghbati,Senior Engineer,1997-10-31,1998-06-13
447881,Ioana,Schapiro,Senior Engineer,1992-12-24,1996-09-28
447892,Kamran,Peng,Staff,1993-01-09,1993-02-07
447899,Nadjib,Schaar,Senior Staff,1999-08-20,2002-03-21
447904,Sachem,Bahl,Senior Engineer,1987-04-13,1992-10-26
447912,Yinlin,Bruckman,Staff,1996-03-11,1997-02-16
447930,Kagan,Poupard,Senior Engineer,1994-03-23,1999-08-08
447947,Garnik,Siegrist,Staff,1996-04-17,1999-11-19
447976,Bluma,Boreale,Senior Staff,1999-06-11,2002-02-07
447980,Kristinn,Nishimukai,Staff,1996-02-20,1996-10-30
448009,Alassane,Kroon,Engineer,1998-12-29,2000-06-30
448012,Zhanqiu,Bael,Engineer,1999-07-14,2000-02-07
448053,Mingzeng,Kopetz,Senior Engineer,1997-03-23,2002-01-30
448063,Ayonca,Antonisse,Staff,1988-06-02,1989-12-17
448074,Goncalo,Matteis,Senior Engineer,1996-11-11,2000-12-15
448083,Perry,Akaboshi,Engineer,1996-11-03,1997-09-05
448090,Guenter,Kamble,Senior Staff,1997-07-28,1999-11-26
448098,Kasidit,Chartres,Staff,1995-04-19,1995-09-19
448119,Nikolaus,Smeets,Senior Staff,1990-03-03,1991-08-31
448135,Tsvetan,Steinauer,Senior Engineer,1990-09-01,1997-12-17
448157,Goo,Berendt,Senior Staff,1996-03-17,2001-01-16
448173,Dines,Katalagarianos,Staff,1998-07-28,2001-08-04
448206,Domenico,Diderrich,Engineer,1989-02-20,1996-12-27
448209,Werner,Salvesen,Senior Engineer,1985-09-27,1988-08-27
448220,Nectarios,Schicker,Staff,1993-01-21,1997-04-04
448243,Mack,Fraisse,Staff,1995-09-29,1997-09-18
448286,Radhia,Crouzet,Senior Staff,2000-07-31,2001-02-07
448292,Uinam,Jonsson,Engineer,1996-03-14,1999-03-12
448345,Randi,Rodham,Technique Leader,1990-02-22,1990-12-21
448378,Kwangho,Plumb,Engineer,1997-09-17,1999-08-11
448383,Gad,Badr,Technique Leader,1993-02-08,1995-02-26
448389,Kazuhisa,Goodrum,Senior Staff,1997-05-24,1999-03-14
448405,Eishiro,Cesareni,Staff,1994-04-14,1996-05-19
448422,Adit,Rahier,Staff,1987-03-12,1989-04-02
448427,Yagil,Hellwagner,Senior Engineer,1996-03-04,1996-07-08
448436,Yannis,Baalen,Senior Staff,1986-05-06,1986-11-19
448476,Domenico,Lipner,Senior Engineer,1996-11-09,1997-02-21
448519,Atreyi,Granlund,Staff,1996-06-18,2000-11-14
448529,Monique,Orsini,Senior Engineer,1995-01-24,1999-11-03
448598,Xudong,Morrin,Staff,1986-07-14,1988-02-04
448604,Stafford,Granlund,Engineer,1995-07-21,2001-12-04
448605,Bowen,Haumacher,Senior Staff,1995-04-05,1997-05-30
448610,Parke,Laventhal,Senior Staff,1987-11-18,1989-03-17
448625,Honesty,Matzke,Staff,1998-10-14,1999-06-24
448633,Larisa,Suppi,Staff,1993-07-24,1993-09-14
448636,Leucio,Nooteboom,Engineer,1989-11-01,1994-04-06
448655,Sungwon,Khasidashvili,Senior Staff,1992-04-28,1994-09-07
448677,Jinya,Nicolson,Senior Engineer,1992-02-25,1992-03-01
448689,Harjit,Pettey,Senior Engineer,1985-07-04,1992-12-19
448698,Falguni,Hofman,Senior Staff,1992-10-15,1993-10-15
448747,Heekeun,Juneja,Staff,1991-05-31,1999-01-28
448764,Collette,Guardalben,Engineer,1985-07-25,1988-10-28
448768,Xuejia,Rabehasaina,Engineer,1997-04-05,2000-02-02
448774,Keiichiro,Gils,Staff,1997-08-04,1999-10-12
448777,Perla,Driscoll,Engineer,1986-05-08,1987-05-03
448778,Xuejia,Duclos,Senior Engineer,1992-10-13,1995-05-13
448789,Lucian,Ranai,Senior Staff,1987-07-08,1989-06-06
448797,Oscal,Taubenfeld,Assistant Engineer,1989-06-17,1993-08-20
448833,Udo,Hatcliff,Senior Staff,1999-11-11,2001-08-12
448834,Florina,Lorie,Engineer,1999-10-17,2000-04-16
448921,Chuanti,Stellhorn,Senior Staff,1999-08-20,1999-11-28
448925,Phuoc,Gopalakrishnan,Engineer,1999-11-10,2002-07-04
448944,Keung,Ghelli,Technique Leader,1986-01-29,2000-04-15
448950,Malu,Brodie,Senior Engineer,1989-10-02,2001-06-11
448964,Yannis,Casley,Senior Engineer,1987-11-29,2000-01-12
448993,Dmitri,Rabejac,Technique Leader,1993-03-10,2001-08-01
449001,Masako,Georgatos,Engineer,1995-06-16,1996-05-15
449040,Parke,Irland,Staff,1996-07-11,1998-10-03
449042,Sushant,Serna,Technique Leader,1996-01-26,1999-10-23
449053,Genki,Kragelund,Senior Staff,1993-03-28,2000-12-28
449100,Noritoshi,Panienski,Senior Engineer,1998-05-24,2000-03-26
449122,Marin,Alameldin,Staff,1993-12-21,1996-11-28
449124,Odoardo,Cummings,Senior Engineer,1996-07-15,1997-09-13
449129,Kamran,Kroft,Senior Engineer,1994-10-01,2002-01-11
449137,Takushi,Orlowski,Staff,1995-03-08,1995-05-03
449144,Valeska,Falco,Staff,1996-02-26,2001-01-29
449150,Xiaocheng,Schonegge,Technique Leader,1997-12-27,1998-03-12
449158,Nirmal,Ferretti,Engineer,1992-08-06,1995-04-12
449159,Guozhong,Kakkad,Senior Engineer,1998-05-31,1999-07-23
449175,Mantis,Dolinsky,Senior Staff,1997-12-08,1999-05-13
449192,Basant,Setiz,Technique Leader,1988-04-21,1993-03-02
449195,Vidar,Nittel,Senior Engineer,1996-11-30,2002-03-30
449206,Shim,Pelz,Technique Leader,1985-03-03,1997-07-29
449220,Hyuckchul,Rohrbach,Senior Engineer,1994-04-26,1998-02-16
449244,Kirk,Wossner,Assistant Engineer,1997-04-13,1997-05-17
449267,Jeong,Speel,Staff,1994-03-30,1999-10-17
449268,Rajmohan,Kambil,Engineer,1988-06-21,1992-03-11
449293,Tua,Dehkordi,Senior Engineer,1985-05-01,1992-06-19
449295,Chiranjit,Uehara,Technique Leader,1994-05-04,1994-09-29
449301,Utpal,Marrakchi,Engineer,1998-01-02,1998-03-31
449321,Ebbe,Gulik,Senior Staff,1996-04-11,2000-03-24
449330,Abdelghani,Gide,Staff,1998-09-28,1999-10-24
449338,Tetsurou,Pargas,Staff,1996-05-13,1997-03-20
449353,Olivera,Lally,Staff,1995-08-10,1999-06-10
449385,Kiyomitsu,Kading,Engineer,1998-09-18,2000-12-26
449389,Anneke,Wilharm,Senior Staff,1994-03-09,1998-01-04
449392,Ottavia,Munch,Technique Leader,1993-12-24,2001-11-06
449422,Rutger,Matzat,Engineer,1998-01-16,2000-02-06
449426,Jongsuk,Conta,Engineer,1999-09-08,1999-12-17
449446,Paloma,Samarati,Technique Leader,1998-11-02,2001-05-11
449448,Filipe,Roccetti,Senior Engineer,2001-05-17,2002-02-21
449467,Kellyn,Asmuth,Engineer,1991-06-26,1995-03-17
449493,Arno,Neimat,Engineer,1987-11-19,1991-12-03
449525,Jaewoo,Verhaegen,Senior Engineer,1996-03-27,1997-04-02
449547,Kristian,Showalter,Engineer,1991-04-26,1992-03-19
449560,Gennadi,Mattern,Engineer,1999-09-28,2001-05-14
449567,Danny,Panienski,Staff,1986-07-27,1991-07-14
449574,Zsolt,Pollacia,Assistant Engineer,1997-03-27,2002-04-08
449592,Geoffrey,Madeira,Senior Engineer,1996-04-08,1998-02-06
449607,Ziya,Vandervoorde,Staff,1994-05-27,2002-02-01
449626,Morrie,Hertweck,Engineer,1991-11-29,1992-03-05
449655,Thodoros,Backhouse,Staff,1997-10-19,1997-10-26
449685,Tadahiro,Szemeredi,Engineer,1985-08-25,1989-04-29
449694,Jiann,Bernardinello,Engineer,1992-08-13,1997-12-31
449726,Geoffry,Hofstetter,Engineer,1999-08-01,2001-07-06
449735,Sedat,Breugel,Engineer,1990-12-04,1995-04-15
449759,Kensei,Keustermans,Engineer,1996-11-04,1997-07-15
449778,Youjian,Bahr,Staff,1998-02-08,1998-05-20
449782,Amalendu,Solares,Senior Engineer,1992-03-30,1997-02-19
449791,Sanjai,Rabejac,Staff,1994-12-15,1996-09-18
449814,Arnould,McClure,Senior Staff,1997-08-29,1998-04-06
449858,Yoshinari,Prochazka,Senior Staff,1990-08-29,2000-06-30
449866,Soenke,Serna,Senior Staff,1999-10-21,2000-10-16
449890,Luerbio,Peres,Staff,1999-11-22,2001-06-01
449913,Oscar,Linares,Staff,1987-09-20,1989-09-30
449919,Sergi,Collette,Senior Engineer,1985-08-07,2001-09-10
449923,Nikolaus,Gischer,Senior Engineer,1997-10-13,1997-11-29
449955,Abdelkader,Baar,Staff,1991-04-24,1992-02-20
449974,Ayakannu,Bruckman,Engineer,1993-09-24,2000-07-12
449981,Zito,Rikino,Staff,1985-11-30,1993-04-14
449997,Raimond,Stassinopoulos,Staff,1997-11-11,1999-08-13
450027,Kwangho,Oxenboll,Senior Staff,1992-04-07,1995-10-28
450037,Tse,Kilgour,Senior Staff,1988-01-27,1996-04-13
450046,Moss,Erez,Engineer,1990-05-19,1994-09-05
450054,Shigeichiro,Cronin,Engineer,1991-11-13,1994-09-26
450063,Xiaoshan,Rodier,Staff,1995-10-27,1996-05-02
450098,Mingdong,Trogemann,Staff,1992-10-13,1997-03-22
450106,Toshiko,Gajiwala,Senior Staff,1993-03-02,1993-12-02
450108,Sashi,Miculan,Engineer,1987-01-12,1988-02-29
450118,Theron,Masaki,Staff,1999-10-12,2001-03-20
450154,Ult,Hammerschmidt,Senior Engineer,1993-12-21,1995-05-23
450162,Stella,Winter,Engineer,1987-02-28,1988-06-14
450174,Manohar,Gulik,Staff,1993-12-30,1994-05-21
450189,Rosli,Bail,Senior Staff,1997-04-01,1999-07-27
450223,Jouni,Munch,Engineer,1998-03-18,2002-01-08
450228,Conor,Gustavson,Engineer,1993-02-16,2000-03-15
450257,Yongmao,Comte,Engineer,1994-08-04,1998-06-12
450261,Samphel,Gomatam,Staff,1991-03-19,1996-04-29
450270,Wilmer,Rosenbaum,Technique Leader,1993-05-13,2002-01-29
450271,Huican,Auyong,Engineer,1994-04-28,2000-03-31
450328,Lenore,Pauthner,Senior Staff,1985-05-02,1988-01-08
450344,Subhankar,Templeman,Senior Engineer,2001-02-07,2001-08-06
450366,Nevin,Gimbel,Engineer,1988-12-07,1994-08-20
450394,Sadok,Veccia,Senior Engineer,2000-06-11,2001-11-06
450401,Shaibal,Ashish,Staff,1997-06-13,1998-10-07
450459,Georgi,Lindqvist,Engineer,1997-08-25,1999-07-15
450487,Takushi,Zwicker,Staff,1986-11-02,1989-01-21
450491,Junsik,Gyorkos,Senior Engineer,1995-04-15,2000-10-06
450492,Margo,Schlegelmilch,Senior Staff,1994-06-09,1997-09-13
450550,Shigehito,Gornas,Staff,1987-06-19,1989-04-19
450587,Rance,Borovoy,Engineer,1998-03-07,1998-09-17
450589,Ziyad,Mitzlaff,Engineer,1998-10-24,2000-03-15
450610,Wayne,Levergood,Staff,1991-04-20,1994-07-07
450631,Remzi,Kuszyk,Engineer,1998-09-01,1999-02-12
450636,Martina,Auria,Senior Engineer,1987-08-05,1997-03-23
450666,Mohammad,Gustavson,Engineer,1987-02-24,1988-01-31
450668,Subhrajyoti,Foong,Senior Staff,1994-12-03,2002-03-15
450675,Hironoby,Rassart,Technique Leader,1995-02-03,1999-03-19
450690,Feiyu,Antonisse,Staff,1996-10-25,1997-12-03
450707,Soenke,Eppinger,Engineer,1995-12-11,1997-10-30
450727,Yurij,Ullian,Staff,1996-12-13,1997-04-28
450738,Kiyomitsu,Speek,Senior Engineer,1999-08-31,2000-12-16
450743,Nagui,Vigier,Senior Engineer,1987-10-04,1999-11-06
450777,Koldo,Vidya,Senior Engineer,2001-05-11,2002-05-14
450809,Ziya,Mukaidono,Staff,1990-11-17,1990-11-24
450813,JiYoung,Klyachko,Senior Engineer,1993-07-29,1995-09-27
450896,Yucel,Seghrouchni,Senior Staff,1989-01-22,1993-07-26
450900,Tristan,Mersereau,Staff,1997-04-23,2001-09-13
450919,Hairong,Onuegbe,Engineer,1999-06-10,2001-04-10
450928,Aris,Heusch,Engineer,1986-05-17,1993-07-08
450937,Mahendra,Ananiadou,Staff,1985-06-13,1991-11-19
450939,Herb,Vieth,Senior Staff,1985-06-16,2001-06-28
450944,Itzchak,Luff,Staff,1999-09-14,2002-06-22
450957,Kwangho,Zallocco,Engineer,1997-12-18,2002-06-18
450958,Ferdinand,Hardjono,Staff,1998-02-05,2002-02-23
450964,Srinidhi,Desikan,Senior Engineer,1996-12-28,1999-07-25
450980,Luisa,Taneja,Technique Leader,1988-10-06,2000-10-18
450988,Khosrow,Copas,Engineer,1996-08-19,1996-11-10
451004,Aron,Pulkowski,Senior Staff,1992-11-01,2001-09-06
451011,Nathalie,Winter,Engineer,1996-02-07,1999-03-15
451066,Mats,Zhiwei,Engineer,1990-07-30,1993-10-17
451097,Mabo,Ramsak,Engineer,1991-01-20,1991-09-17
451111,Masato,Chaudhury,Staff,1998-10-31,2000-08-09
451120,Moie,Welham,Engineer,1991-03-05,1996-04-23
451150,Hiroyasu,Greibach,Senior Staff,1985-04-09,1999-05-19
451154,Weidon,Gips,Technique Leader,1998-05-09,1999-09-18
451250,Kiyomitsu,Gammage,Senior Staff,2000-12-26,2001-01-02
451256,Phule,Engberts,Senior Engineer,1990-01-16,2000-12-26
451267,Kwan,Birta,Senior Engineer,1997-11-01,2001-07-05
451271,Sachio,Fendler,Senior Engineer,1995-01-25,1999-04-02
451273,Marc,Pepe,Engineer,1986-02-17,1989-02-09
451282,Suzette,Fujisawa,Senior Engineer,1992-02-13,1994-02-02
451298,Tetsurou,Picco,Engineer,1997-05-12,1998-10-28
451301,Byong,Erman,Engineer,1989-03-20,1990-05-29
451310,Renee,Stasinski,Senior Engineer,1990-12-24,1999-04-16
451316,Alair,Marakhovsky,Senior Staff,1988-05-23,1998-12-07
451375,Claudi,Cronin,Technique Leader,1988-12-18,1991-10-24
451389,Maik,Vakili,Engineer,1985-11-18,1988-09-25
451395,Garnik,Conte,Engineer,1989-06-24,1992-02-18
451404,Kwangjo,Koyama,Senior Engineer,1992-03-28,1993-08-29
451444,Mitsuyuki,Wixon,Staff,1990-06-30,1995-05-08
451448,Vitaly,Domenig,Senior Engineer,1994-05-25,1999-10-30
451501,Rance,Bierman,Technique Leader,1999-10-09,1999-12-06
451524,Patricio,Chartres,Staff,1990-12-28,1993-10-19
451528,Anoosh,Gargeya,Assistant Engineer,1989-07-04,1991-01-08
451533,Felicidad,Zaumen,Staff,1998-08-13,2000-05-16
451537,Krassimir,Bamford,Engineer,1990-08-07,1993-04-04
451591,Elgin,Merey,Staff,1990-11-22,1991-09-26
451682,Fumiyo,Ariola,Assistant Engineer,1986-05-29,1987-10-22
451688,Ekawit,Sgarro,Senior Engineer,1991-12-29,1998-07-27
451729,Huai,Weiland,Senior Engineer,1999-02-20,2000-12-11
451759,Josyula,Ressouche,Staff,1997-06-15,1999-06-03
451784,Yagil,Birge,Staff,1999-05-22,2002-04-29
451789,Uta,Kitsuregawa,Senior Engineer,1999-02-13,2002-07-10
451798,Kendra,Khalid,Staff,1986-09-20,1991-04-02
451811,Nalini,Rabehasaina,Staff,1987-09-24,1990-12-27
451874,Inderjeet,Khalid,Senior Engineer,1991-08-19,1998-06-08
451910,Udi,Barinka,Staff,1992-08-05,1998-01-03
451917,Van,Gammage,Engineer,1990-11-08,1995-08-26
451924,Lucian,Unno,Engineer,1995-02-27,1996-10-04
451930,Remco,Hashii,Staff,1998-10-25,2002-05-14
451941,Pranav,Morrin,Senior Staff,1988-05-04,1995-10-25
451944,Kerhong,Swiss,Senior Staff,1993-07-19,2002-03-29
451954,Shushma,Ozeri,Technique Leader,1997-01-22,2000-10-19
451962,Susuma,Pelz,Staff,1999-10-04,2001-10-09
451995,Mohua,Serre,Senior Engineer,1992-09-09,2001-10-07
